"ano","codprov","codmun","ec","es","nuc","nome","pobtotal","pobhomes","pobmulleres"
"2025","32","014","03","05","00","CASTRO, O",41,21,20
"2025","32","014","03","06","00","COVAS",11,6,5
"2025","32","014","03","07","00","CHAOS, OS",10,6,4
"2025","32","014","03","08","00","EIREXA, A",4,3,1
"2025","32","014","03","09","00","MURZÁS",22,12,10
"2025","32","014","03","10","00","OUTEIRO DE SANTA BAIA, O",18,10,8
"2025","32","014","03","11","00","PAZO, O",9,5,4
"2025","32","014","03","12","00","REQUEIXO",2,1,1
"2025","32","014","03","13","00","SEIXOMIL",39,18,21
"2025","32","014","03","14","00","TIXOSA",15,6,9
"2025","32","014","04","01","00","BARRIO",6,3,3
"2025","32","014","04","02","00","CASANOVA",18,7,11
"2025","32","014","04","03","00","FONDO DE VILA",9,5,4
"2025","32","014","04","04","00","PARDAVEDRA",14,7,7
"2025","32","014","04","05","00","PAZO, O",4,2,2
"2025","32","014","04","06","00","RAÑADOIRO, O",7,3,4
"2025","32","014","04","07","00","RUBIÁS",25,14,11
"2025","32","014","04","08","00","VILAR",12,6,6
"2025","32","014","04","09","00","PONTE RUBIÁS",4,1,3
"2025","32","014","05","01","00","CASAL DE FEÁS",34,16,18
"2025","32","014","05","02","00","OXÉN",12,4,8
"2025","32","014","05","03","00","PODENTES",130,56,74
"2025","32","014","05","04","00","PODENTIÑOS",11,7,4
"2025","32","014","05","05","00","PRADO",16,8,8
"2025","32","014","05","06","00","VILAVERDE",14,8,6
"2025","32","014","05","07","00","FRUÍME",5,2,3
"2025","32","014","06","01","00","CAMPO, O",25,11,14
"2025","32","014","06","02","00","FECHAS",1,0,1
"2025","32","014","06","03","00","FONDO DE VILA",10,2,8
"2025","32","014","06","04","00","MAMOELAS, AS",19,9,10
"2025","32","014","06","05","00","OUTEIRO DE SORGA, O",6,4,2
"2025","32","014","06","06","00","PAZO, O",11,4,7
"2025","32","014","06","07","00","PEGARIÑA",19,9,10
"2025","32","014","06","08","00","POUSA, A",6,3,3
"2025","32","014","06","09","00","SAN SIMÓN",7,5,2
"2025","32","014","06","10","00","MUÍÑOS , OS",1,0,1
"2025","32","014","07","01","00","ALVARÍN",30,15,15
"2025","32","014","07","02","00","BARREAL, O",32,18,14
"2025","32","014","07","03","00","CAMPO, O",18,8,10
"2025","32","014","07","04","00","FONTES",32,18,14
"2025","32","014","07","05","00","SOUTOMEL",3,1,2
"2025","32","014","08","01","00","CACABELOS",14,9,5
"2025","32","014","08","02","00","CAMPO DE VEIGA, O",16,9,7
"2025","32","014","08","03","00","CERDAL",41,17,24
"2025","32","014","08","04","00","CIRÓS",19,8,11
"2025","32","014","08","05","00","FOLGOSO",9,4,5
"2025","32","014","08","06","00","MOREIRIÑAS, AS",9,4,5
"2025","32","014","08","07","00","OUTEIRO DE VEIGA, O",34,18,16
"2025","32","014","08","08","00","RAIRIGO",32,15,17
"2025","32","014","08","09","00","SAN FIZ",6,3,3
"2025","32","014","08","10","00","SEARA, A",17,6,11
"2025","32","014","08","11","00","TOURILLE",7,5,2
"2025","32","014","08","12","00","VEIGA",44,13,31
"2025","32","015","00","01","00","OUTARDEPREGOS",41,25,16
"2025","32","015","01","01","00","BOLO, O",142,66,76
"2025","32","015","02","01","00","BUXÁN",32,14,18
"2025","32","015","03","01","00","CAMBELA",38,18,20
"2025","32","015","03","02","00","CELEIRÓS",18,11,7
"2025","32","015","04","01","00","CELAVENTE",66,31,35
"2025","32","015","05","01","00","CHANDOIRO",70,38,32
"2025","32","015","06","01","00","CHAO DE CASTRO",26,10,16
"2025","32","015","07","01","00","FORNELOS",20,10,10
"2025","32","015","08","01","00","ERMIDAS, AS",45,22,23
"2025","32","015","09","01","00","CHAO DAS DONAS",13,7,6
"2025","32","015","09","02","00","XAVA",11,7,4
"2025","32","015","09","03","00","ORXAIS, OS",3,2,1
"2025","32","015","10","01","00","LENTELLAIS",63,33,30
"2025","32","015","11","01","00","PARADELA",5,3,2
"2025","32","015","12","01","00","ACEVEDA",1,1,0
"2025","32","015","12","02","00","BARXA",4,3,1
"2025","32","015","12","03","00","SAN MARTIÑO",6,2,4
"2025","32","015","13","01","00","SANTA CRUZ",48,24,24
"2025","32","015","14","01","00","SEIXO, O",18,8,10
"2025","32","015","15","01","00","SAN PEDRO DOS NABOS",16,10,6
"2025","32","015","15","02","00","TEIXIDO",8,6,2
"2025","32","015","16","01","00","VAO, O",0,0,0
"2025","32","015","16","02","00","RIGUEIRA, A",14,6,8
"2025","32","015","16","03","00","TUXE",14,6,8
"2025","32","015","17","01","00","VALDANTA",25,12,13
"2025","32","015","18","01","00","VALBUXÁN",27,12,15
"2025","32","015","18","02","00","VILASECO",10,6,4
"2025","32","016","01","01","00","CALVOS",100,52,48
"2025","32","016","02","01","00","CASTELAUS",58,28,30
"2025","32","016","03","01","00","FEÁS",63,31,32
"2025","32","016","04","01","00","GOLPELLÁS",23,11,12
"2025","32","016","05","01","00","LOBÁS",27,18,9
"2025","32","016","05","02","00","PINTÁS",23,13,10
"2025","32","016","05","03","00","SEROIS",49,25,24
"2025","32","016","05","04","00","SILVOSO",7,2,5
"2025","32","016","06","01","00","PARADELA",25,14,11
"2025","32","016","06","02","00","RANDÍN",65,34,31
"2025","32","016","06","03","00","VILAR",29,16,13
"2025","32","016","06","04","00","VILARIÑO",2,1,1
"2025","32","016","07","01","00","LOMEAR",9,4,5
"2025","32","016","07","02","00","PADROSO",27,15,12
"2025","32","016","07","03","00","RIOSECO",20,12,8
"2025","32","016","08","01","00","RUBIÁS DOS MIXTOS",41,22,19
"2025","32","016","08","02","00","SANTIAGO DOS MIXTOS",49,24,25
"2025","32","016","09","01","00","VILA",30,16,14
"2025","32","017","01","01","00","CANDEDA",19,12,7
"2025","32","017","02","01","00","BASCOIS",10,4,6
"2025","32","017","02","02","00","CARBALLEDA",34,13,21
"2025","32","017","03","01","00","CASAIO",249,139,110
"2025","32","017","04","01","00","CASOIO",38,19,19
"2025","32","017","05","01","00","DOMIZ",31,18,13
"2025","32","017","06","01","00","LARDEIRA",25,16,9
"2025","32","017","07","02","00","PORTELA, A",20,11,9
"2025","32","017","07","03","00","TRIGAL, O",24,10,14
"2025","32","017","08","02","00","PUMARES",49,26,23
"2025","32","017","09","01","00","PUSMAZÁN",36,21,15
"2025","32","017","10","01","00","RIODOLAS",6,5,1
"2025","32","017","11","01","00","ROBLEDO",98,53,45
"2025","32","017","12","01","00","MEDUA, A",25,13,12
"2025","32","017","12","02","00","SAN XUSTO",46,22,24
"2025","32","017","13","01","00","SANTA CRUZ",31,19,12
"2025","32","017","14","01","00","SOBRADELO",492,248,244
"2025","32","017","15","01","00","RICOSENDE",7,6,1
"2025","32","017","15","02","00","SOUTADOIRO",10,5,5
"2025","32","017","16","01","00","VILA",11,8,3
"2025","32","017","17","01","00","VILADEQUINTA",84,39,45
"2025","32","018","01","01","00","ABELENDA",193,99,94
"2025","32","018","01","02","00","CASARES",16,8,8
"2025","32","018","01","03","00","FORNELOS",28,15,13
"2025","32","018","01","04","00","SARIÑÁS",0,0,0
"2025","32","018","02","01","00","BALDE",19,9,10
"2025","32","018","03","01","00","BEIRO DE ABAIXO",39,21,18
"2025","32","018","03","02","00","BEIRO DE ARRIBA",20,8,12
"2025","32","018","04","01","00","CARBALLEDA DE AVIA",316,142,174
"2025","32","018","04","02","00","COSTEIRA, A",41,21,20
"2025","32","018","04","03","00","FISCÁS",42,22,20
"2025","32","018","04","04","00","SAA",28,15,13
"2025","32","018","04","05","00","VEIGA, A",33,19,14
"2025","32","018","04","06","00","VERONZA, A",38,22,16
"2025","32","018","04","07","00","VILARIÑO",16,8,8
"2025","32","018","05","01","00","CIMADEVILA",56,29,27
"2025","32","018","06","01","00","MUIMENTA",67,34,33
"2025","32","018","07","01","00","SANTO ESTEVO",73,36,37
"2025","32","018","08","01","00","FERMOSAS, AS",25,10,15
"2025","32","018","08","02","00","LACEIRAS, AS",7,5,2
"2025","32","018","08","03","00","PRADOS, OS",8,2,6
"2025","32","018","08","04","00","VILAR DE CONDES",107,52,55
"2025","32","019","01","01","00","GRANXA, A",22,12,10
"2025","32","019","01","02","00","MOURIZ",53,32,21
"2025","32","019","01","03","00","SAA",16,10,6
"2025","32","019","01","04","00","SEOANE",202,96,106
"2025","32","019","01","05","00","BARÓN, O",17,11,6
"2025","32","019","02","01","00","ARCOS",137,63,74
"2025","32","019","02","02","00","FRAMIA",12,6,6
"2025","32","019","03","01","00","BANGA",52,25,27
"2025","32","019","03","05","00","PAZO, O",5,2,3
"2025","32","019","04","01","00","CABANELAS",39,18,21
"2025","32","019","05","01","00","CARBALLIÑO, O",11684,5389,6295
"2025","32","019","06","01","00","BAGARELAS",14,7,7
"2025","32","019","06","02","00","BERTAMIL",8,5,3
"2025","32","019","06","03","00","BOEDES",40,21,19
"2025","32","019","06","04","00","COSTOIA",28,14,14
"2025","32","019","06","05","00","DORNELA, A",3,2,1
"2025","32","019","06","06","00","FONTAO",13,7,6
"2025","32","019","06","07","00","XUIO",0,0,0
"2025","32","019","06","08","00","LAROUCE",8,4,4
"2025","32","019","06","09","00","MOSTEIRO, O",20,9,11
"2025","32","019","06","10","00","PARADELA",14,8,6
"2025","32","019","06","11","00","TRIGÁS",33,14,19
"2025","32","019","06","12","00","VALFRÍO",4,2,2
"2025","32","019","07","01","00","ENFESTA",3,1,2
"2025","32","019","07","02","00","GODÁS DE CIMA",1,0,1
"2025","32","019","07","03","00","GODÁS DO RÍO",33,13,20
"2025","32","019","07","04","00","LONGOSEIROS",73,33,40
"2025","32","019","07","05","00","PONTERRIZA, A",4,3,1
"2025","32","019","08","01","00","BARRO",24,11,13
"2025","32","019","08","02","00","BATALLÁS",6,3,3
"2025","32","019","08","03","00","ESGUEVA, A",40,22,18
"2025","32","019","08","04","00","EIREXA, A",5,3,2
"2025","32","019","08","05","00","MADARNÁS",7,4,3
"2025","32","019","08","06","00","MEDELA, A",1,1,0
"2025","32","019","09","02","00","MESEGO",290,134,156
"2025","32","019","10","01","00","BARREIRA, A",14,4,10
"2025","32","019","10","02","00","BUBELA, A",18,8,10
"2025","32","019","10","03","00","XESTEIRA, A",4,1,3
"2025","32","019","10","04","00","MUDELOS",12,5,7
"2025","32","019","10","05","00","PACIÑOS",59,24,35
"2025","32","019","11","01","00","AGUISAR",7,2,5
"2025","32","019","11","02","00","CALDAS, AS",50,20,30
"2025","32","019","11","03","00","COVELO, O",11,7,4
"2025","32","019","11","04","00","MONTEGRANDE",27,11,16
"2025","32","019","11","05","00","PARTOVIA",76,36,40
"2025","32","019","11","06","00","PENEDO, O",40,17,23
"2025","32","019","11","07","00","PORTO DE EGUAS, O",30,15,15
"2025","32","019","11","08","00","REFOXO",25,12,13
"2025","32","019","11","09","00","SONA",0,0,0
"2025","32","019","11","10","00","VARILLE",6,2,4
"2025","32","019","12","01","00","CARBALLEDA",22,12,10
"2025","32","019","12","02","00","LAMA, A",18,8,10
"2025","32","019","12","03","00","PITEIRA, A",11,5,6
"2025","32","019","12","04","00","POL",71,31,40
"2025","32","019","12","05","00","SOBRADO",6,2,4
"2025","32","019","12","06","00","SOUTO",13,7,6
"2025","32","019","12","07","00","VALEIRAS",13,8,5
"2025","32","019","12","08","00","ZAFRA",16,7,9
"2025","32","019","13","01","00","CAMPO, O",24,9,15
"2025","32","019","13","02","00","COSTIÑA, A",20,11,9
"2025","32","019","13","03","00","GOUXIÑA, A",4,2,2
"2025","32","019","13","04","00","GROBA, A",8,5,3
"2025","32","019","13","05","00","EIREXA, A",11,6,5
"2025","32","019","13","06","00","OLLAL, O",33,16,17
"2025","32","019","13","07","00","PAZO, O",2,2,0
"2025","32","019","13","08","00","VEIGA, A",33,18,15
"2025","32","019","13","09","00","VILAR",43,20,23
"2025","32","019","14","01","00","BOUTEIRO",13,8,5
"2025","32","019","14","03","00","CORVAL",0,0,0
"2025","32","019","14","04","00","FRAGA, A",7,6,1
"2025","32","019","14","06","00","MIOMÁS",58,31,27
"2025","32","019","14","07","00","PENEDO, O",2,0,2
"2025","32","019","14","08","00","REGUENGA, A",11,5,6
"2025","32","019","14","09","00","SAGRA",3,2,1
"2025","32","019","14","10","00","SEARA, A",20,10,10
"2025","32","019","14","11","00","TRIGÁS",2,1,1
"2025","32","019","15","01","00","CENTEÁS",17,8,9
"2025","32","019","15","02","00","SEÑORÍN",345,161,184
"2025","32","019","15","04","00","TORRÓN, O",72,31,41
"2025","32","019","16","01","00","BIFÓS",1,1,0
"2025","32","019","16","04","00","CIMA DE VILA",0,0,0
"2025","32","019","16","05","00","ELFE",2,1,1
"2025","32","019","16","06","00","FONTEANTIGA",6,2,4
"2025","32","019","16","08","00","SARANDÍN",9,4,5
"2025","32","019","16","10","00","VEIGA, A",7,4,3
"2025","32","019","16","11","00","CAMPO, O",14,7,7
"2025","32","019","16","12","00","COVELA",0,0,0
"2025","32","019","16","13","00","MESÓN, O",4,2,2
"2025","32","019","16","14","00","SOUTO, O",7,3,4
"2025","32","020","01","03","00","GUERAL DE ABAIXO",15,9,6
"2025","32","020","01","04","00","MIRÓS",6,4,2
"2025","32","020","01","06","00","SABUZ",47,24,23
"2025","32","020","01","08","00","SOUTELO",13,6,7
"2025","32","020","01","09","00","TEIXEIRA, A",14,8,6
"2025","32","020","01","10","00","VILAR DA PONTE",12,5,7
"2025","32","020","01","11","00","SANTA BAIA DE ANFEOZ",90,50,40
"2025","32","020","02","01","00","ARMADA, A",64,33,31
"2025","32","020","02","02","00","BOUZA, A",3,1,2
"2025","32","020","02","03","00","CALVELOS",6,1,5
"2025","32","020","02","04","00","CARTELLE",154,77,77
"2025","32","020","02","05","00","MADARNÁS",13,8,5
"2025","32","020","02","06","00","PEREDA",33,17,16
"2025","32","020","02","07","00","PEREIROS, OS",20,9,11
"2025","32","020","02","08","00","REIGOSO",8,4,4
"2025","32","020","02","09","00","SAN MARTIÑO",10,4,6
"2025","32","020","02","10","00","SAN PEDRO",20,5,15
"2025","32","020","02","11","00","TEIXUGUEIRA, A",10,5,5
"2025","32","020","02","12","00","BALDARIZ",28,15,13
"2025","32","020","03","01","00","COUXIL",6,3,3
"2025","32","020","03","02","00","COUXILIÑO",13,7,6
"2025","32","020","03","03","00","LAGOA, A",56,28,28
"2025","32","020","04","02","00","DONIZ",14,8,6
"2025","32","020","04","03","00","ELLA DE ABAIXO, A",11,7,4
"2025","32","020","04","04","00","ELLA DE ARRIBA, A",13,8,5
"2025","32","020","04","07","00","PAZOS, OS",14,7,7
"2025","32","020","04","10","00","ESPIÑOSO",125,56,69
"2025","32","020","05","02","00","MUNTIÁN",35,18,17
"2025","32","020","05","03","00","ULFE, A",134,61,73
"2025","32","020","05","04","00","VIEIRO, O",21,11,10
"2025","32","020","05","05","00","MARABILLAS, AS",92,48,44
"2025","32","020","06","01","00","CARREGAL, O",9,3,6
"2025","32","020","06","02","00","GUERAL DE ARRIBA",17,8,9
"2025","32","020","06","03","00","NOGUEIRÓ",158,80,78
"2025","32","020","06","04","00","OUTOMURO",271,124,147
"2025","32","020","06","05","00","SANTA CATELIÑA",33,15,18
"2025","32","020","07","01","00","FREIXOSO DE PENELA",42,21,21
"2025","32","020","08","03","00","SABUCEDO",96,47,49
"2025","32","020","08","05","00","XINZO DAS TEIXUGUEIRAS",119,61,58
"2025","32","020","09","01","00","OLEIROS",22,12,10
"2025","32","020","09","02","00","PARBÓN",45,20,25
"2025","32","020","09","03","00","PRADO, O",31,16,15
"2025","32","020","09","04","00","SANDE",76,38,38
"2025","32","020","10","01","00","SAN TOMÉ",96,53,43
"2025","32","020","10","02","00","TERZAS",17,9,8
"2025","32","020","11","01","00","BAGULLO, O",24,11,13
"2025","32","020","11","02","00","CARBALLAL, O",44,24,20
"2025","32","020","11","03","00","SEARA, A",128,59,69
"2025","32","020","11","04","00","SEIXADAS",8,6,2
"2025","32","020","11","05","00","SEIXADELAS",23,12,11
"2025","32","020","12","01","00","MATO, O",33,16,17
"2025","32","020","12","02","00","PETO, O",30,13,17
"2025","32","020","12","03","00","SANGUÑEDO",20,9,11
"2025","32","020","12","04","00","VILAR DE VACAS",21,10,11
"2025","32","021","01","01","00","CAMPOBECERROS",82,44,38
"2025","32","021","01","02","00","SANGUÑEDO",10,6,4
"2025","32","021","02","01","00","CASTRELO DO VAL",332,165,167
"2025","32","021","03","01","00","GONDULFES",91,47,44
"2025","32","021","03","02","00","MARBÁN",1,1,0
"2025","32","021","04","01","00","NOCEDO DO VAL",154,76,78
"2025","32","021","05","01","00","VEIGA DE NOSTRE",26,13,13
"2025","32","021","06","01","00","PEPÍN",71,34,37
"2025","32","021","06","02","00","RIBAS",9,6,3
"2025","32","021","07","01","00","MONTEVELOSO",18,11,7
"2025","32","021","07","02","00","PIORNEDO",30,16,14
"2025","32","021","08","01","00","PORTOCAMBA",18,14,4
"2025","32","021","09","01","00","FONTEFRÍA",30,18,12
"2025","32","021","09","02","00","SAN PAIO",7,2,5
"2025","32","021","09","03","00","SERVOI",44,25,19
"2025","32","021","09","04","00","VILAR",24,13,11
"2025","32","022","01","01","00","ASTARIZ",42,19,23
"2025","32","022","01","02","00","FREÁS",70,34,36
"2025","32","022","01","03","00","TRONCOSO",32,19,13
"2025","32","022","02","01","00","BARRAL",126,58,68
"2025","32","022","02","02","00","FOXO, O",5,4,1
"2025","32","022","02","03","00","NOALLO DE ABAIXO",22,14,8
"2025","32","022","02","04","00","PARADELA",40,19,21
"2025","32","022","02","05","00","NOALLO DE ARRIBA",7,5,2
"2025","32","022","03","01","00","CARIXA, A",5,2,3
"2025","32","022","03","02","00","CORTIÑAS, AS",49,25,24
"2025","32","022","03","03","00","COSTA, A",4,2,2
"2025","32","022","03","05","00","NOGUEIREDO",21,12,9
"2025","32","022","03","06","00","PADREIRO, O",4,3,1
"2025","32","022","03","07","00","PAZO, O",15,8,7
"2025","32","022","03","08","00","PONTE, A",8,7,1
"2025","32","022","03","09","00","REIGOSO",6,3,3
"2025","32","022","03","10","00","RIAL, O",5,4,1
"2025","32","022","03","11","00","SANTA MARÍA",36,18,18
"2025","32","022","03","12","00","TOLEDO, O",1,0,1
"2025","32","022","03","13","00","TRAVESO",38,19,19
"2025","32","022","04","01","00","ALBÍN",14,8,6
"2025","32","022","04","02","00","BOUZA, A",34,18,16
"2025","32","022","04","03","00","BOUZAS, AS",32,18,14
"2025","32","022","04","04","00","CASARDEITA",26,11,15
"2025","32","022","04","05","00","COVELAS",5,3,2
"2025","32","022","04","06","00","FONDO DE VILA",28,13,15
"2025","32","022","04","07","00","ERMIDA, A",16,11,5
"2025","32","022","04","08","00","MEIZO",42,20,22
"2025","32","022","04","09","00","POUSADA",2,1,1
"2025","32","022","04","10","00","RAMIRAS",64,28,36
"2025","32","022","04","11","00","SAN PEDRO",26,14,12
"2025","32","022","04","12","00","SEÑORÍN",6,4,2
"2025","32","022","04","13","00","SOUTO",15,7,8
"2025","32","022","04","14","00","TALLÓN",7,5,2
"2025","32","022","04","15","00","VILELA",5,2,3
"2025","32","022","05","01","00","PRADO",174,91,83
"2025","32","022","06","01","00","FRIEIRA, A",27,12,15
"2025","32","022","06","02","00","OLEIROS",19,10,9
"2025","32","022","06","03","00","PARADA",27,17,10
"2025","32","022","06","04","00","POUSADOIRO, O",2,0,2
"2025","32","022","06","05","00","SANTO ESTEVO",67,34,33
"2025","32","022","06","06","00","SOUTO",32,16,16
"2025","32","022","07","01","00","VIDE",80,37,43
"2025","32","023","01","01","00","CASANOVA",6,2,4
"2025","32","023","01","02","00","CASBEADO",10,5,5
"2025","32","023","01","03","00","CASFAREXA",1,0,1
"2025","32","023","01","04","00","GRAZÁN",2,1,1
"2025","32","023","01","05","00","EIREXA, A",2,0,2
"2025","32","023","01","06","00","LAMA, A",4,2,2
"2025","32","023","01","07","00","MADANELA",3,1,2
"2025","32","023","01","08","00","MUÍÑOS, OS",3,2,1
"2025","32","023","01","09","00","NOGUEDO",6,3,3
"2025","32","023","01","10","00","PACIO, O",7,4,3
"2025","32","023","01","11","00","PACIOS DE TOUTELLE",4,2,2
"2025","32","023","01","12","00","PORTELEIRO, O",1,1,0
"2025","32","023","01","13","00","SAN XORXE",6,4,2
"2025","32","023","01","14","00","SEOANE",2,1,1
"2025","32","023","01","15","00","SÍO, O",0,0,0
"2025","32","023","01","16","00","PACIOS DE CONDELLE",0,0,0
"2025","32","023","02","01","00","BURGO, O",16,10,6
"2025","32","023","02","02","00","CACIDRÓN",13,7,6
"2025","32","023","02","03","00","PIÑEIRA",0,0,0
"2025","32","023","02","04","00","SAN PEDRO",3,1,2
